adapterConnected,createdAt,roomId,temperature,humidity,mq135Voltage,air_quality_ppm,dust_density_ug_m3,light_intensity_lux,pir,occupancy,ldr,current,power,energy_kWh,deviceTimestamp,timestamp,hour,dayOfWeek,health_score,environmental_health,energy_waste,anomaly_type
1,2026-03-27 08:00:00,Room104,27.0,70.8,1.42,115.0,47.3,259.7,1,Occupied,0,0.440089,5.28107,8.8e-05,1742400,1774598400,8,Friday,52,Moderate,0,Normal
1,2026-03-27 08:00:00,Room105,30.9,64.5,1.48,128.0,46.4,254.3,1,Occupied,0,0.178353,2.14024,3.6e-05,1746000,1774598400,8,Friday,50,Moderate,0,Normal
1,2026-03-27 08:00:00,Room106,28.9,64.6,1.55,136.0,51.1,259.3,0,Not Occupied,0,0.146082,1.75298,2.9e-05,1749600,1774598400,8,Friday,50,Moderate,0,Normal
1,2026-03-27 09:00:00,Room101,31.1,64.5,1.32,103.0,31.2,396.4,0,Not Occupied,0,0.237178,2.84614,4.7e-05,1753200,1774602000,9,Friday,58,Moderate,0,Normal
1,2026-03-27 09:00:00,Room102,28.5,56.9,1.25,104.0,123.6,346.3,0,Not Occupied,0,0.165556,1.98667,3.3e-05,1756800,1774602000,9,Friday,55,Moderate,0,High Dust
1,2026-03-27 09:00:00,Room103,30.6,60.2,1.14,85.0,29.9,459.2,0,Not Occupied,0,0.097118,1.16542,1.9e-05,1760400,1774602000,9,Friday,73,Moderate,0,Normal
1,2026-03-27 09:00:00,Room104,29.5,64.3,1.34,103.0,32.7,483.0,0,Not Occupied,0,0.191685,2.30022,3.8e-05,1764000,1774602000,9,Friday,73,Moderate,0,Normal
0,2026-03-27 09:00:00,Room105,31.0,57.0,1.25,99.0,43.5,362.2,0,Not Occupied,0,0.0,0.0,0.0,1767600,1774602000,9,Friday,85,Healthy,0,Normal
1,2026-03-27 09:00:00,Room106,30.7,67.3,1.33,114.0,48.5,409.2,0,Not Occupied,0,0.544014,0.40828,7e-06,1771200,1774602000,9,Friday,58,Moderate,0,Normal
1,2026-03-27 10:00:00,Room101,31.7,63.0,1.36,105.0,48.1,438.0,0,Not Occupied,0,0.07985,0.9582,1.6e-05,1774800,1774605600,10,Friday,58,Moderate,0,Normal
1,2026-03-27 10:00:00,Room102,30.1,69.9,1.35,98.0,24.0,505.9,0,Not Occupied,0,0.056122,0.67346,1.1e-05,1778400,1774605600,10,Friday,65,Moderate,0,Normal
1,2026-03-27 10:00:00,Room103,30.4,58.9,1.47,130.0,41.0,443.1,0,Not Occupied,0,0.022265,0.26718,4e-06,1782000,1774605600,10,Friday,70,Moderate,0,Normal
1,2026-03-27 10:00:00,Room104,30.7,67.2,0.9,50.0,24.4,477.8,0,Not Occupied,0,0.19553,2.34636,3.9e-05,1785600,1774605600,10,Friday,73,Moderate,0,Normal
1,2026-03-27 10:00:00,Room105,29.5,66.9,0.78,49.0,28.9,432.2,0,Not Occupied,0,0.06545,0.7854,1.3e-05,1789200,1774605600,10,Friday,73,Moderate,0,Normal
1,2026-03-27 10:00:00,Room106,31.3,66.5,1.29,102.0,37.5,533.9,0,Not Occupied,0,0.184026,2.20831,3.7e-05,1792800,1774605600,10,Friday,50,Moderate,0,Normal
1,2026-03-27 11:00:00,Room101,33.6,59.9,1.72,163.0,68.5,750.0,1,Occupied,1,2.682905,32.19486,0.000537,1796400,1774609200,11,Friday,25,Unhealthy,0,Poor Air Quality
1,2026-03-27 11:00:00,Room102,29.2,72.8,1.0,69.0,5.0,516.2,0,Not Occupied,0,0.132606,1.59127,2.7e-05,1800000,1774609200,11,Friday,67,Moderate,0,Normal
1,2026-03-27 11:00:00,Room103,33.0,60.1,1.53,137.0,53.4,585.6,1,Occupied,0,0.319107,3.82928,6.4e-05,1803600,1774609200,11,Friday,35,Unhealthy,0,Normal
1,2026-03-27 11:00:00,Room104,31.8,61.1,1.35,95.0,28.1,493.0,0,Not Occupied,0,0.065056,0.78067,1.3e-05,1807200,1774609200,11,Friday,73,Moderate,0,Normal
1,2026-03-27 11:00:00,Room105,33.4,58.6,1.27,98.0,21.2,512.3,0,Not Occupied,0,0.023394,0.28073,5e-06,1810800,1774609200,11,Friday,77,Healthy,0,Normal
1,2026-03-27 11:00:00,Room106,33.4,63.1,1.34,97.0,19.6,476.3,0,Not Occupied,0,0.019209,0.23051,4e-06,1814400,1774609200,11,Friday,73,Moderate,0,Normal
1,2026-03-27 12:00:00,Room101,33.1,58.8,1.08,83.0,16.2,477.8,0,Not Occupied,0,0.207675,2.4921,4.2e-05,1818000,1774612800,12,Friday,85,Healthy,0,Normal
1,2026-03-27 12:00:00,Room102,32.5,58.8,1.44,110.0,39.3,558.4,0,Not Occupied,0,0.14229,1.70748,2.8e-05,1821600,1774612800,12,Friday,62,Moderate,0,Normal
1,2026-03-27 12:00:00,Room103,32.1,58.1,1.79,157.0,52.5,537.5,1,Occupied,0,0.696642,8.3597,0.000139,1825200,1774612800,12,Friday,32,Unhealthy,0,Poor Air Quality
1,2026-03-27 12:00:00,Room104,31.0,69.0,1.49,110.0,45.3,750.0,1,Occupied,1,3.362569,40.35083,0.000673,1828800,1774612800,12,Friday,43,Unhealthy,0,Normal
1,2026-03-27 12:00:00,Room105,32.6,57.1,1.0,69.0,39.7,477.2,0,Not Occupied,0,0.085436,1.02523,1.7e-05,1832400,1774612800,12,Friday,85,Healthy,0,Normal
1,2026-03-27 12:00:00,Room106,33.2,57.1,1.1,78.0,46.2,563.7,0,Not Occupied,0,0.031947,0.38336,6e-06,1836000,1774612800,12,Friday,77,Healthy,0,Normal
1,2026-03-27 13:00:00,Room101,32.5,59.8,1.27,99.0,48.0,553.7,0,Not Occupied,0,0.063345,0.76014,1.3e-05,1839600,1774616400,13,Friday,77,Healthy,0,Normal
1,2026-03-27 13:00:00,Room102,31.8,61.3,1.4,112.0,64.5,560.8,1,Occupied,0,0.569182,6.83018,0.000114,1843200,1774616400,13,Friday,35,Unhealthy,0,Normal
1,2026-03-27 13:00:00,Room103,34.5,55.6,1.29,99.0,25.3,459.4,0,Not Occupied,0,0.02917,0.35004,6e-06,1846800,1774616400,13,Friday,70,Moderate,0,High Temperature
1,2026-03-27 13:00:00,Room104,31.2,54.7,1.14,87.0,52.3,516.6,1,Occupied,0,0.31186,3.74232,6.2e-05,1850400,1774616400,13,Friday,62,Moderate,0,Normal
0,2026-03-27 13:00:00,Room105,33.1,59.8,1.41,119.0,42.1,481.6,1,Occupied,0,0.0,0.0,0.0,1854000,1774616400,13,Friday,70,Moderate,0,Normal
1,2026-03-27 13:00:00,Room106,33.8,58.4,1.66,140.0,38.5,750.0,1,Occupied,1,3.368283,40.4194,0.000674,1857600,1774616400,13,Friday,55,Moderate,0,Normal
0,2026-03-27 14:00:00,Room101,33.2,54.6,1.49,132.0,45.4,470.2,1,Occupied,0,0.0,0.0,0.0,1861200,1774620000,14,Friday,70,Moderate,0,Normal
1,2026-03-27 14:00:00,Room102,32.2,56.5,1.01,74.0,28.4,485.6,0,Not Occupied,0,0.123697,1.48436,2.5e-05,1864800,1774620000,14,Friday,85,Healthy,0,Normal
1,2026-03-27 14:00:00,Room103,32.7,59.2,1.25,94.0,43.9,504.9,0,Not Occupied,0,0.210617,2.5274,4.2e-05,1868400,1774620000,14,Friday,77,Healthy,0,Normal
1,2026-03-27 14:00:00,Room104,30.8,68.9,1.34,110.0,25.1,419.3,0,Not Occupied,0,0.070614,0.84737,1.4e-05,1872000,1774620000,14,Friday,58,Moderate,0,Normal
1,2026-03-27 14:00:00,Room105,32.7,61.9,1.11,81.0,43.4,713.2,0,Not Occupied,1,3.5189,42.2268,0.000704,1875600,1774620000,14,Friday,58,Moderate,1,Energy Waste
1,2026-03-27 14:00:00,Room106,34.7,49.5,1.28,100.0,40.9,455.4,0,Not Occupied,0,0.08881,1.06572,1.8e-05,1879200,1774620000,14,Friday,55,Moderate,0,High Temperature
1,2026-03-27 15:00:00,Room101,33.8,60.6,1.25,98.0,64.6,356.5,1,Occupied,0,0.174124,2.08949,3.5e-05,1882800,1774623600,15,Friday,58,Moderate,0,Normal
1,2026-03-27 15:00:00,Room102,33.3,56.6,1.16,85.0,46.7,333.9,0,Not Occupied,0,0.126474,1.51769,2.5e-05,1886400,1774623600,15,Friday,85,Healthy,0,Normal
1,2026-03-27 15:00:00,Room103,32.2,57.8,1.46,115.0,26.7,415.0,0,Not Occupied,0,0.126256,1.51507,2.5e-05,1890000,1774623600,15,Friday,70,Moderate,0,Normal
1,2026-03-27 15:00:00,Room104,31.7,57.7,1.48,118.0,44.7,453.0,1,Occupied,0,0.696673,8.36008,0.000139,1893600,1774623600,15,Friday,70,Moderate,0,Normal
1,2026-03-27 15:00:00,Room105,32.7,60.4,1.39,113.0,42.2,386.2,0,Not Occupied,0,0.189798,2.27758,3.8e-05,1897200,1774623600,15,Friday,58,Moderate,0,Normal
1,2026-03-27 15:00:00,Room106,33.9,57.4,1.09,83.0,35.9,360.45,0,Not Occupied,0,0.544014,0.91297,1.5e-05,1900800,1774623600,15,Friday,85,Healthy,0,Normal
1,2026-03-27 16:00:00,Room101,33.7,58.6,0.92,59.0,32.0,300.5,0,Not Occupied,0,0.174368,2.09242,3.5e-05,1904400,1774627200,16,Friday,85,Healthy,0,Normal
1,2026-03-27 16:00:00,Room102,30.9,64.1,1.13,81.0,27.2,217.4,0,Not Occupied,0,0.023205,0.27846,5e-06,1908000,1774627200,16,Friday,65,Moderate,0,Normal
1,2026-03-27 16:00:00,Room103,32.6,57.7,1.47,129.0,60.7,477.5,1,Occupied,1,1.893532,22.72238,0.000379,1911600,1774627200,16,Friday,55,Moderate,0,Normal
1,2026-03-27 16:00:00,Room104,32.0,62.7,1.2,88.0,5.0,317.3,0,Not Occupied,0,0.223585,2.68302,4.5e-05,1915200,1774627200,16,Friday,73,Moderate,0,Normal
1,2026-03-27 16:00:00,Room105,31.2,60.1,1.18,80.0,25.8,227.4,0,Not Occupied,0,0.145592,1.7471,2.9e-05,1918800,1774627200,16,Friday,65,Moderate,0,Normal
1,2026-03-27 16:00:00,Room106,34.5,60.9,1.35,104.0,54.6,260.7,0,Not Occupied,0,0.14706,1.76472,2.9e-05,1922400,1774627200,16,Friday,20,Unhealthy,0,High Temperature
1,2026-03-27 17:00:00,Room101,32.8,64.5,1.23,90.0,74.2,540.1,1,Occupied,1,1.114033,13.3684,0.000223,1926000,1774630800,17,Friday,50,Moderate,0,Normal
1,2026-03-27 17:00:00,Room102,31.3,63.9,0.94,58.0,11.5,203.7,0,Not Occupied,0,0.142941,1.71529,2.9e-05,1929600,1774630800,17,Friday,65,Moderate,0,Normal
1,2026-03-27 17:00:00,Room103,30.3,72.4,1.32,105.0,55.1,139.5,1,Occupied,0,0.673388,8.08066,0.000135,1933200,1774630800,17,Friday,15,Unhealthy,0,Normal
1,2026-03-27 17:00:00,Room104,29.2,71.8,1.35,67.0,42.5,129.1,0,Not Occupied,0,0.190488,2.28586,3.8e-05,1936800,1774630800,17,Friday,60,Moderate,0,Normal
1,2026-03-27 17:00:00,Room105,30.4,64.8,1.23,97.0,28.2,130.8,0,Not Occupied,0,0.23952,2.87424,4.8e-05,1940400,1774630800,17,Friday,58,Moderate,0,Normal
1,2026-03-27 17:00:00,Room106,31.8,54.9,1.16,92.0,41.3,100.9,0,Not Occupied,0,0.154676,1.85611,3.1e-05,1944000,1774630800,17,Friday,70,Moderate,0,Normal
1,2026-03-27 18:00:00,Room101,31.3,60.9,0.98,62.0,46.2,35.3,0,Not Occupied,0,0.221914,2.66297,4.4e-05,1947600,1774634400,18,Friday,28,Unhealthy,0,Normal
1,2026-03-27 18:00:00,Room102,30.5,62.3,1.41,110.0,46.2,15.9,1,Occupied,0,0.280024,3.36029,5.6e-05,1951200,1774634400,18,Friday,43,Unhealthy,0,Normal
1,2026-03-27 18:00:00,Room103,31.8,63.2,1.6,137.0,65.4,360.45,1,Occupied,1,1.947807,6.62732,0.00039,1954800,1774634400,18,Friday,35,Unhealthy,0,Normal
1,2026-03-27 18:00:00,Room104,31.1,57.0,1.48,122.0,59.6,425.5,1,Occupied,1,1.932156,23.18587,0.000386,1958400,1774634400,18,Friday,55,Moderate,0,Normal
1,2026-03-27 18:00:00,Room105,30.3,64.4,1.34,106.0,45.6,382.0,1,Occupied,1,3.212685,38.55222,0.000643,1962000,1774634400,18,Friday,58,Moderate,0,Normal
1,2026-03-27 18:00:00,Room106,34.7,55.2,1.34,117.0,82.8,353.2,1,Occupied,1,3.616777,43.40132,0.000723,1965600,1774634400,18,Friday,40,Unhealthy,0,High Temperature
0,2026-03-27 19:00:00,Room101,29.8,66.0,1.48,110.0,39.2,337.3,1,Occupied,1,0.0,0.0,0.0,1969200,1774638000,19,Friday,73,Moderate,0,Normal
1,2026-03-27 19:00:00,Room102,30.1,70.1,1.43,120.0,55.5,382.4,1,Occupied,1,1.594267,19.1312,0.000319,1972800,1774638000,19,Friday,30,Unhealthy,0,Normal
1,2026-03-27 19:00:00,Room103,31.8,60.4,1.45,118.0,50.1,361.2,1,Occupied,1,2.618444,31.42133,0.0001065,1976400,1774638000,19,Friday,43,Unhealthy,0,Normal
1,2026-03-27 19:00:00,Room104,29.6,69.2,1.34,110.0,32.0,427.7,1,Occupied,1,2.422021,29.06425,0.000484,1980000,1774638000,19,Friday,73,Moderate,0,Normal
1,2026-03-27 19:00:00,Room105,30.1,64.3,1.22,99.0,21.9,8.9,0,Not Occupied,0,0.191991,2.30389,3.8e-05,1983600,1774638000,19,Friday,58,Moderate,0,Normal
0,2026-03-27 19:00:00,Room106,33.2,63.2,1.5,123.0,46.2,279.8,1,Occupied,1,0.0,0.0,0.0,1987200,1774638000,19,Friday,35,Unhealthy,0,Normal
1,2026-03-27 20:00:00,Room101,30.6,60.2,1.4,112.0,52.0,347.1,1,Occupied,1,3.483732,41.80478,0.000697,1990800,1774641600,20,Friday,43,Unhealthy,0,Normal
1,2026-03-27 20:00:00,Room102,28.5,63.5,1.21,93.0,43.4,317.1,1,Occupied,1,2.523691,30.28429,0.000505,1994400,1774641600,20,Friday,88,Healthy,0,Normal
1,2026-03-27 20:00:00,Room103,30.3,61.0,1.67,148.0,57.7,32.0,1,Occupied,0,0.760152,9.12182,0.000152,1998000,1774641600,20,Friday,28,Unhealthy,0,Normal
1,2026-03-27 20:00:00,Room104,29.6,67.8,1.31,108.0,44.2,11.2,1,Occupied,0,0.294553,3.53464,5.9e-05,2001600,1774641600,20,Friday,58,Moderate,0,Normal
1,2026-03-27 20:00:00,Room105,29.9,64.2,1.36,111.0,60.4,296.2,1,Occupied,1,1.694579,20.33495,0.000339,2005200,1774641600,20,Friday,50,Moderate,0,Normal
1,2026-03-27 20:00:00,Room106,31.0,64.4,1.35,111.0,67.2,335.0,1,Occupied,1,0.874185,10.49022,0.000175,2008800,1774641600,20,Friday,43,Unhealthy,0,Normal
1,2026-03-27 21:00:00,Room101,31.4,59.5,1.4,122.0,116.1,274.3,1,Occupied,1,1.108115,13.29738,0.000222,2012400,1774645200,21,Friday,32,Unhealthy,0,High Dust
1,2026-03-27 21:00:00,Room102,27.9,65.4,1.28,103.0,17.4,4.8,0,Not Occupied,0,0.187991,2.25589,3.8e-05,2016000,1774645200,21,Friday,58,Moderate,0,Normal
1,2026-03-27 21:00:00,Room103,29.1,64.9,1.5,136.0,44.2,360.45,1,Occupied,1,1.31594,15.79128,0.000263,2019600,1774645200,21,Friday,73,Moderate,0,Normal
1,2026-03-27 21:00:00,Room104,29.2,65.8,1.24,98.0,35.6,357.8,1,Occupied,1,1.478088,17.73706,0.000296,2023200,1774645200,21,Friday,88,Healthy,0,Normal
1,2026-03-27 21:00:00,Room105,27.9,71.1,1.39,116.0,48.3,17.1,0,Not Occupied,0,0.092207,1.10648,1.8e-05,2026800,1774645200,21,Friday,45,Unhealthy,0,Normal
1,2026-03-27 21:00:00,Room106,29.4,69.4,1.63,139.0,51.1,459.9,1,Occupied,1,3.212844,38.55413,0.000643,2030400,1774645200,21,Friday,58,Moderate,0,Normal
1,2026-03-27 22:00:00,Room101,28.3,55.9,1.39,108.0,45.5,433.6,1,Occupied,1,0.835015,10.02018,0.000167,2034000,1774648800,22,Friday,85,Healthy,0,Normal
0,2026-03-27 22:00:00,Room102,26.7,69.6,1.54,133.0,18.0,305.2,1,Occupied,1,0.0,0.0,0.0,2037600,1774648800,22,Friday,73,Moderate,0,Normal
1,2026-03-27 22:00:00,Room103,28.0,68.2,1.61,138.0,41.9,303.5,1,Occupied,1,1.257269,15.08723,0.000251,2041200,1774648800,22,Friday,73,Moderate,0,Normal
1,2026-03-27 22:00:00,Room104,25.6,67.9,1.34,98.0,29.8,409.0,0,Not Occupied,1,1.912553,22.95064,0.000383,2044800,1774648800,22,Friday,88,Healthy,1,Energy Waste
1,2026-03-27 22:00:00,Room105,28.2,65.4,1.27,90.0,62.2,43.9,0,Not Occupied,0,0.016344,0.19613,3e-06,2048400,1774648800,22,Friday,58,Moderate,0,Normal
1,2026-03-27 22:00:00,Room106,28.8,67.2,1.56,145.0,42.3,395.5,1,Occupied,1,1.305127,15.66152,0.000261,2052000,1774648800,22,Friday,73,Moderate,0,Normal
1,2026-03-27 23:00:00,Room101,29.5,67.4,1.59,145.0,59.7,406.0,1,Occupied,1,0.907594,10.89113,0.000182,2055600,1774652400,23,Friday,58,Moderate,0,Normal
1,2026-03-27 23:00:00,Room102,26.5,64.6,1.35,109.0,54.6,368.9,1,Occupied,1,1.558673,18.70408,0.0001065,2059200,1774652400,23,Friday,58,Moderate,0,Normal
1,2026-03-27 23:00:00,Room103,27.5,64.5,1.66,137.0,50.1,18.7,1,Occupied,0,0.485386,5.82463,9.7e-05,2062800,1774652400,23,Friday,43,Unhealthy,0,Normal
1,2026-03-27 23:00:00,Room104,28.0,63.8,1.43,122.0,34.0,437.0,1,Occupied,1,1.714465,20.57358,0.000343,2066400,1774652400,23,Friday,73,Moderate,0,Normal
1,2026-03-27 23:00:00,Room105,27.4,73.6,1.69,145.0,37.0,275.7,1,Occupied,1,0.8225,9.87,0.000164,2070000,1774652400,23,Friday,52,Moderate,0,Normal
1,2026-03-27 23:00:00,Room106,27.5,65.4,1.73,156.0,77.0,37.6,1,Occupied,0,0.617875,7.4145,0.000124,2073600,1774652400,23,Friday,28,Unhealthy,0,Poor Air Quality
0,2026-03-28 00:00:00,Room101,26.9,75.7,1.28,105.0,24.9,38.1,0,Not Occupied,0,0.0,0.0,0.0,2077200,1774656000,0,Saturday,45,Unhealthy,0,Normal
1,2026-03-28 00:00:00,Room102,25.5,70.7,1.26,96.0,27.0,434.2,1,Occupied,1,1.701839,20.42207,0.00034,2080800,1774656000,0,Saturday,75,Healthy,0,Normal
1,2026-03-28 00:00:00,Room103,27.1,65.8,1.38,114.0,164.9,334.8,1,Occupied,1,2.041271,24.49525,0.000408,2084400,1774656000,0,Saturday,43,Unhealthy,0,High Dust
1,2026-03-28 00:00:00,Room104,27.5,64.3,1.98,182.0,39.0,398.6,1,Occupied,1,2.629609,31.55531,0.000526,2088000,1774656000,0,Saturday,58,Moderate,0,Poor Air Quality
1,2026-03-28 00:00:00,Room105,27.4,67.6,1.33,107.0,38.1,282.9,1,Occupied,1,2.469302,29.63162,0.000494,2091600,1774656000,0,Saturday,65,Moderate,0,Normal
1,2026-03-28 00:00:00,Room106,27.9,67.7,1.58,137.0,67.8,272.6,1,Occupied,1,2.359301,28.31161,0.000472,2095200,1774656000,0,Saturday,50,Moderate,0,Normal
1,2026-03-28 01:00:00,Room101,26.9,69.9,1.34,109.0,75.2,355.1,1,Occupied,1,2.970949,35.65139,0.000594,2098800,1774659600,1,Saturday,58,Moderate,0,Normal
1,2026-03-28 01:00:00,Room102,25.8,66.3,1.28,101.0,46.3,347.8,1,Occupied,1,3.284211,39.41053,0.000657,2102400,1774659600,1,Saturday,73,Moderate,0,Normal
1,2026-03-28 01:00:00,Room103,27.8,64.2,1.46,126.0,41.6,394.9,1,Occupied,1,3.291951,39.50341,0.000658,2106000,1774659600,1,Saturday,73,Moderate,0,Normal
1,2026-03-28 01:00:00,Room104,26.0,64.5,1.24,93.0,55.0,12.0,1,Occupied,0,0.709378,8.51254,0.000142,2109600,1774659600,1,Saturday,58,Moderate,0,Normal
1,2026-03-28 01:00:00,Room105,26.1,78.5,1.42,121.0,62.9,283.1,1,Occupied,1,3.152925,37.8351,0.000631,2113200,1774659600,1,Saturday,37,Unhealthy,0,Normal
1,2026-03-28 01:00:00,Room106,27.8,62.8,1.49,128.0,42.8,360.45,1,Occupied,1,1.969358,23.6323,0.000394,2116800,1774659600,1,Saturday,73,Moderate,0,Normal
1,2026-03-28 02:00:00,Room101,28.3,64.8,1.42,117.0,55.3,445.1,1,Occupied,1,1.245885,14.95062,0.000249,2120400,1774663200,2,Saturday,58,Moderate,0,Normal
1,2026-03-28 02:00:00,Room102,28.0,64.5,1.35,106.0,28.5,307.7,1,Occupied,1,0.810224,9.72269,0.000162,2124000,1774663200,2,Saturday,73,Moderate,0,Normal
1,2026-03-28 02:00:00,Room103,26.5,62.1,1.31,110.0,50.7,429.9,1,Occupied,1,3.154766,37.85719,0.000631,2127600,1774663200,2,Saturday,58,Moderate,0,Normal
1,2026-03-28 02:00:00,Room104,25.3,71.2,1.23,90.0,26.3,11.0,0,Not Occupied,0,0.220572,2.64686,4.4e-05,2131200,1774663200,2,Saturday,60,Moderate,0,Normal
1,2026-03-28 02:00:00,Room105,29.5,71.8,1.17,86.0,27.4,46.9,0,Not Occupied,0,0.030201,0.36241,6e-06,2134800,1774663200,2,Saturday,60,Moderate,0,Normal
1,2026-03-28 02:00:00,Room106,27.5,64.9,1.57,137.0,61.0,341.2,1,Occupied,1,0.91546,10.98552,0.000183,2138400,1774663200,2,Saturday,58,Moderate,0,Normal
1,2026-03-28 03:00:00,Room101,25.3,64.4,1.07,110.0,67.2,34.8,1,Occupied,0,0.57453,6.89436,0.000115,2142000,1774666800,3,Saturday,58,Moderate,0,Normal
1,2026-03-28 03:00:00,Room102,27.5,64.9,1.25,101.0,49.6,30.4,0,Not Occupied,0,0.146259,1.75511,2.9e-05,2145600,1774666800,3,Saturday,58,Moderate,0,Normal
1,2026-03-28 03:00:00,Room103,27.4,73.2,1.61,134.0,51.5,273.2,1,Occupied,1,1.898476,22.78171,0.00038,2149200,1774666800,3,Saturday,37,Unhealthy,0,Normal
1,2026-03-28 03:00:00,Room104,26.6,77.9,1.52,122.0,36.0,401.6,1,Occupied,1,3.13358,37.60296,0.000627,2152800,1774666800,3,Saturday,60,Moderate,0,Normal
1,2026-03-28 03:00:00,Room105,25.8,67.7,1.45,124.0,25.8,411.2,1,Occupied,1,3.002407,36.02888,0.0006,2156400,1774666800,3,Saturday,73,Moderate,0,Normal
1,2026-03-28 03:00:00,Room106,27.4,67.5,1.57,132.0,63.1,304.9,1,Occupied,1,0.99363,11.92356,0.000199,2160000,1774666800,3,Saturday,58,Moderate,0,Normal
1,2026-03-28 04:00:00,Room101,28.3,65.3,1.42,121.0,54.2,358.6,1,Occupied,1,2.733932,32.80718,0.000547,2163600,1774670400,4,Saturday,58,Moderate,0,Normal
1,2026-03-28 04:00:00,Room102,26.6,73.1,1.33,112.0,49.7,440.3,1,Occupied,1,3.239388,38.87266,0.000648,2167200,1774670400,4,Saturday,60,Moderate,0,Normal
1,2026-03-28 04:00:00,Room103,28.5,60.9,1.41,118.0,57.4,393.3,1,Occupied,1,0.930207,11.16248,0.000186,2170800,1774670400,4,Saturday,58,Moderate,0,Normal
1,2026-03-28 04:00:00,Room104,26.5,69.5,1.37,112.0,29.4,48.5,1,Occupied,0,0.361201,4.33441,7.2e-05,2174400,1774670400,4,Saturday,58,Moderate,0,Normal
1,2026-03-28 04:00:00,Room105,25.8,68.1,1.51,130.0,53.0,36.1,1,Occupied,0,0.456726,5.48071,9.1e-05,2178000,1774670400,4,Saturday,43,Unhealthy,0,Normal
1,2026-03-28 04:00:00,Room106,29.4,64.5,1.27,99.0,62.9,408.8,1,Occupied,1,2.931909,35.18291,0.000586,2181600,1774670400,4,Saturday,85,Healthy,0,Normal
1,2026-03-28 05:00:00,Room101,27.0,70.2,1.18,96.0,72.8,19.9,1,Occupied,0,0.510312,6.12374,0.000102,2185200,1774674000,5,Saturday,45,Unhealthy,0,Normal
1,2026-03-28 05:00:00,Room102,26.5,70.8,1.28,101.0,39.3,19.1,0,Not Occupied,0,0.076995,0.92394,1.5e-05,2188800,1774674000,5,Saturday,45,Unhealthy,0,Normal
1,2026-03-28 05:00:00,Room103,27.9,65.4,1.49,130.0,57.8,477.1,1,Occupied,1,3.312446,39.74935,0.000662,2192400,1774674000,5,Saturday,58,Moderate,0,Normal
1,2026-03-28 05:00:00,Room104,24.3,66.8,1.34,105.0,51.4,300.0,1,Occupied,1,3.735147,44.82176,0.000747,2196000,1774674000,5,Saturday,58,Moderate,0,Normal
1,2026-03-28 05:00:00,Room105,27.3,69.3,1.39,118.0,36.0,8.3,1,Occupied,0,0.305188,3.66226,6.1e-05,2199600,1774674000,5,Saturday,58,Moderate,0,Normal
1,2026-03-28 05:00:00,Room106,29.4,61.0,1.45,119.0,62.3,388.1,1,Occupied,1,3.86038,46.32456,0.000772,2203200,1774674000,5,Saturday,58,Moderate,0,Normal
1,2026-03-28 06:00:00,Room101,30.6,63.3,1.39,125.0,47.9,81.6,1,Occupied,0,0.671793,8.06152,0.000134,2206800,1774677600,6,Saturday,43,Unhealthy,0,Normal
1,2026-03-28 06:00:00,Room102,26.8,64.5,1.11,77.0,13.6,21.4,0,Not Occupied,0,0.150477,1.80572,3e-05,2210400,1774677600,6,Saturday,73,Moderate,0,Normal
1,2026-03-28 06:00:00,Room103,27.5,60.8,1.19,84.0,31.8,53.5,0,Not Occupied,0,0.203155,2.43786,4.1e-05,2214000,1774677600,6,Saturday,73,Moderate,0,Normal
1,2026-03-28 06:00:00,Room104,28.4,68.5,1.21,90.0,38.6,37.2,1,Occupied,0,0.79081,9.48972,0.000158,2217600,1774677600,6,Saturday,73,Moderate,0,Normal
1,2026-03-28 06:00:00,Room105,27.4,64.6,1.22,91.0,14.5,9.7,0,Not Occupied,0,0.075337,0.90404,1.5e-05,2221200,1774677600,6,Saturday,73,Moderate,0,Normal
1,2026-03-28 06:00:00,Room106,29.4,63.2,1.24,110.0,45.4,28.6,0,Not Occupied,0,0.108723,1.30468,2.2e-05,2224800,1774677600,6,Saturday,73,Moderate,0,Normal
1,2026-03-28 07:00:00,Room101,31.1,58.6,1.2,94.0,15.8,172.4,0,Not Occupied,0,0.181354,2.17625,3.6e-05,2228400,1774681200,7,Saturday,77,Healthy,0,Normal
1,2026-03-28 07:00:00,Room102,29.9,57.5,1.14,88.0,41.4,106.7,1,Occupied,0,0.699299,8.39159,0.00014,2232000,1774681200,7,Saturday,85,Healthy,0,Normal
1,2026-03-28 07:00:00,Room103,29.1,66.5,1.49,122.0,42.8,164.9,0,Not Occupied,0,0.144229,1.73075,2.9e-05,2235600,1774681200,7,Saturday,65,Moderate,0,Normal
1,2026-03-28 07:00:00,Room104,26.3,67.8,1.33,102.0,45.8,441.0,1,Occupied,1,2.422537,29.07044,0.000485,2239200,1774681200,7,Saturday,73,Moderate,0,Normal
1,2026-03-28 07:00:00,Room105,30.4,60.7,1.23,93.0,39.0,95.8,1,Occupied,0,0.793235,9.51882,0.000159,2242800,1774681200,7,Saturday,58,Moderate,0,Normal
1,2026-03-28 07:00:00,Room106,30.2,59.3,1.3,103.0,69.8,552.0,1,Occupied,1,3.29334,39.52008,0.000659,2246400,1774681200,7,Saturday,47,Unhealthy,0,Normal
1,2026-03-28 08:00:00,Room101,30.6,61.2,1.11,79.0,27.5,219.6,0,Not Occupied,0,0.169475,2.0337,3.4e-05,2250000,1774684800,8,Saturday,65,Moderate,0,Normal
